week,country,district,pathogen,cases,amr_abundance
2023-04-30,DRC,Kinshasa,Cholera,14,5.36
2023-04-30,DRC,Kinshasa,E. coli,24,0.0
2023-04-30,DRC,Kinshasa,Salmonella,16,10.32
2023-04-30,DRC,Kinshasa,Shigella,25,0.0
2023-04-30,DRC,Kinshasa,Rotavirus,60,9.02
2023-05-07,DRC,Kinshasa,Cholera,44,6.14
2023-05-07,DRC,Kinshasa,E. coli,27,5.59
2023-05-07,DRC,Kinshasa,Salmonella,10,1.41
2023-05-07,DRC,Kinshasa,Shigella,19,1.56
2023-05-07,DRC,Kinshasa,Rotavirus,16,0.0
2023-05-14,DRC,Kinshasa,Cholera,10,2.65
2023-05-14,DRC,Kinshasa,E. coli,20,6.79
2023-05-14,DRC,Kinshasa,Salmonella,19,0.0
2023-05-14,DRC,Kinshasa,Shigella,15,5.72
2023-05-14,DRC,Kinshasa,Rotavirus,22,6.21
2023-05-21,DRC,Kinshasa,Cholera,13,1.16
2023-05-21,DRC,Kinshasa,E. coli,13,1.97
2023-05-21,DRC,Kinshasa,Salmonella,16,2.42
2023-05-21,DRC,Kinshasa,Shigella,10,6.58
2023-05-21,DRC,Kinshasa,Rotavirus,17,6.79
2023-05-28,DRC,Kinshasa,Cholera,17,8.94
2023-05-28,DRC,Kinshasa,E. coli,10,0.85
2023-05-28,DRC,Kinshasa,Salmonella,12,4.53
2023-05-28,DRC,Kinshasa,Shigella,19,0.43
2023-05-28,DRC,Kinshasa,Rotavirus,8,0.0
2023-06-04,DRC,Kinshasa,Cholera,10,4.17
2023-06-04,DRC,Kinshasa,E. coli,13,0.0
2023-06-04,DRC,Kinshasa,Salmonella,14,6.43
2023-06-04,DRC,Kinshasa,Shigella,14,0.0
2023-06-04,DRC,Kinshasa,Rotavirus,10,10.86
2023-06-11,DRC,Kinshasa,Cholera,8,5.05
2023-06-11,DRC,Kinshasa,E. coli,9,0.48
2023-06-11,DRC,Kinshasa,Salmonella,10,3.42
2023-06-11,DRC,Kinshasa,Shigella,13,10.24
2023-06-11,DRC,Kinshasa,Rotavirus,8,4.45
2023-06-18,DRC,Kinshasa,Cholera,6,6.05
2023-06-18,DRC,Kinshasa,E. coli,5,0.0
2023-06-18,DRC,Kinshasa,Salmonella,7,8.63
2023-06-18,DRC,Kinshasa,Shigella,10,3.22
2023-06-18,DRC,Kinshasa,Rotavirus,7,0.0
2023-06-25,DRC,Kinshasa,Cholera,7,0.0
2023-06-25,DRC,Kinshasa,E. coli,8,0.0
2023-06-25,DRC,Kinshasa,Salmonella,6,0.38
2023-06-25,DRC,Kinshasa,Shigella,6,1.23
2023-06-25,DRC,Kinshasa,Rotavirus,9,9.44
2023-07-02,DRC,Kinshasa,Cholera,11,2.26
2023-07-02,DRC,Kinshasa,E. coli,2,0.0
2023-07-02,DRC,Kinshasa,Salmonella,3,0.0
2023-07-02,DRC,Kinshasa,Shigella,11,0.0
2023-07-02,DRC,Kinshasa,Rotavirus,5,0.0
2023-07-09,DRC,Kinshasa,Cholera,3,3.18
2023-07-09,DRC,Kinshasa,E. coli,3,1.91
2023-07-09,DRC,Kinshasa,Salmonella,1,0.39
2023-07-09,DRC,Kinshasa,Shigella,10,0.0
2023-07-09,DRC,Kinshasa,Rotavirus,3,1.3
2023-07-16,DRC,Kinshasa,Cholera,1,6.81
2023-07-16,DRC,Kinshasa,E. coli,2,0.0
2023-07-16,DRC,Kinshasa,Salmonella,1,0.0
2023-07-16,DRC,Kinshasa,Shigella,1,0.0
2023-07-16,DRC,Kinshasa,Rotavirus,0,0.0
2023-07-23,DRC,Kinshasa,Cholera,0,0.91
2023-07-23,DRC,Kinshasa,E. coli,0,3.4
2023-07-23,DRC,Kinshasa,Salmonella,0,0.0
2023-07-23,DRC,Kinshasa,Shigella,0,1.24
2023-07-23,DRC,Kinshasa,Rotavirus,0,0.0
2023-07-30,DRC,Kinshasa,Cholera,0,5.86
2023-07-30,DRC,Kinshasa,E. coli,0,0.0
2023-07-30,DRC,Kinshasa,Salmonella,0,0.0
2023-07-30,DRC,Kinshasa,Shigella,0,0.0
2023-07-30,DRC,Kinshasa,Rotavirus,0,0.0
2023-08-06,DRC,Kinshasa,Cholera,0,0.0
2023-08-06,DRC,Kinshasa,E. coli,0,0.0
2023-08-06,DRC,Kinshasa,Salmonella,0,2.25
2023-08-06,DRC,Kinshasa,Shigella,0,1.66
2023-08-06,DRC,Kinshasa,Rotavirus,0,2.53
2023-08-13,DRC,Kinshasa,Cholera,0,0.0
2023-08-13,DRC,Kinshasa,E. coli,0,0.0
2023-08-13,DRC,Kinshasa,Salmonella,0,11.04
2023-08-13,DRC,Kinshasa,Shigella,0,0.63
2023-08-13,DRC,Kinshasa,Rotavirus,0,0.0
2023-08-20,DRC,Kinshasa,Cholera,0,7.38
2023-08-20,DRC,Kinshasa,E. coli,0,6.49
2023-08-20,DRC,Kinshasa,Salmonella,0,3.07
2023-08-20,DRC,Kinshasa,Shigella,0,0.0
2023-08-20,DRC,Kinshasa,Rotavirus,0,0.0
2023-08-27,DRC,Kinshasa,Cholera,0,0.0
2023-08-27,DRC,Kinshasa,E. coli,0,5.68
2023-08-27,DRC,Kinshasa,Salmonella,0,0.0
2023-08-27,DRC,Kinshasa,Shigella,0,0.0
2023-08-27,DRC,Kinshasa,Rotavirus,0,2.98
2023-09-03,DRC,Kinshasa,Cholera,0,0.0
2023-09-03,DRC,Kinshasa,E. coli,0,0.0
2023-09-03,DRC,Kinshasa,Salmonella,0,0.0
2023-09-03,DRC,Kinshasa,Shigella,0,0.0
2023-09-03,DRC,Kinshasa,Rotavirus,0,0.0
2023-09-10,DRC,Kinshasa,Cholera,0,5.14
2023-09-10,DRC,Kinshasa,E. coli,0,0.0
2023-09-10,DRC,Kinshasa,Salmonella,21,13.21
2023-09-10,DRC,Kinshasa,Shigella,0,2.08
2023-09-10,DRC,Kinshasa,Rotavirus,0,0.0
2023-09-17,DRC,Kinshasa,Cholera,0,0.65
2023-09-17,DRC,Kinshasa,E. coli,0,4.1
2023-09-17,DRC,Kinshasa,Salmonella,0,0.0
2023-09-17,DRC,Kinshasa,Shigella,0,0.59
2023-09-17,DRC,Kinshasa,Rotavirus,0,4.27
2023-09-24,DRC,Kinshasa,Cholera,30,1.81
2023-09-24,DRC,Kinshasa,E. coli,0,1.57
2023-09-24,DRC,Kinshasa,Salmonella,0,1.67
2023-09-24,DRC,Kinshasa,Shigella,0,2.55
2023-09-24,DRC,Kinshasa,Rotavirus,0,0.0
2023-10-01,DRC,Kinshasa,Cholera,0,0.12
2023-10-01,DRC,Kinshasa,E. coli,0,0.0
2023-10-01,DRC,Kinshasa,Salmonella,0,2.5
2023-10-01,DRC,Kinshasa,Shigella,0,0.0
2023-10-01,DRC,Kinshasa,Rotavirus,0,0.0
2023-10-08,DRC,Kinshasa,Cholera,0,0.0
2023-10-08,DRC,Kinshasa,E. coli,0,1.72
2023-10-08,DRC,Kinshasa,Salmonella,0,2.96
2023-10-08,DRC,Kinshasa,Shigella,0,0.0
2023-10-08,DRC,Kinshasa,Rotavirus,0,0.0
2023-10-15,DRC,Kinshasa,Cholera,0,0.0
2023-10-15,DRC,Kinshasa,E. coli,0,3.33
2023-10-15,DRC,Kinshasa,Salmonella,0,4.11
2023-10-15,DRC,Kinshasa,Shigella,0,0.0
2023-10-15,DRC,Kinshasa,Rotavirus,0,0.0
2023-10-22,DRC,Kinshasa,Cholera,0,0.0
2023-10-22,DRC,Kinshasa,E. coli,0,5.64
2023-10-22,DRC,Kinshasa,Salmonella,0,4.05
2023-10-22,DRC,Kinshasa,Shigella,0,0.29
2023-10-22,DRC,Kinshasa,Rotavirus,0,6.95
2023-10-29,DRC,Kinshasa,Cholera,0,0.0
2023-10-29,DRC,Kinshasa,E. coli,0,0.0
2023-10-29,DRC,Kinshasa,Salmonella,0,3.7
2023-10-29,DRC,Kinshasa,Shigella,0,0.0
2023-10-29,DRC,Kinshasa,Rotavirus,0,10.18
2023-11-05,DRC,Kinshasa,Cholera,22,6.56
2023-11-05,DRC,Kinshasa,E. coli,0,2.45
2023-11-05,DRC,Kinshasa,Salmonella,0,0.0
2023-11-05,DRC,Kinshasa,Shigella,0,0.0
2023-11-05,DRC,Kinshasa,Rotavirus,0,4.23
2023-11-12,DRC,Kinshasa,Cholera,0,4.22
2023-11-12,DRC,Kinshasa,E. coli,0,0.0
2023-11-12,DRC,Kinshasa,Salmonella,0,0.06
2023-11-12,DRC,Kinshasa,Shigella,0,1.6
2023-11-12,DRC,Kinshasa,Rotavirus,0,0.97
2023-11-19,DRC,Kinshasa,Cholera,0,3.16
2023-11-19,DRC,Kinshasa,E. coli,0,0.0
2023-11-19,DRC,Kinshasa,Salmonella,0,5.06
2023-11-19,DRC,Kinshasa,Shigella,0,4.6
2023-11-19,DRC,Kinshasa,Rotavirus,0,0.0
2023-11-26,DRC,Kinshasa,Cholera,0,0.37
2023-11-26,DRC,Kinshasa,E. coli,0,6.04
2023-11-26,DRC,Kinshasa,Salmonella,0,0.74
2023-11-26,DRC,Kinshasa,Shigella,0,0.42
2023-11-26,DRC,Kinshasa,Rotavirus,0,0.0
2023-12-03,DRC,Kinshasa,Cholera,0,2.36
2023-12-03,DRC,Kinshasa,E. coli,0,0.0
2023-12-03,DRC,Kinshasa,Salmonella,0,5.23
2023-12-03,DRC,Kinshasa,Shigella,0,0.0
2023-12-03,DRC,Kinshasa,Rotavirus,0,1.61
2023-12-10,DRC,Kinshasa,Cholera,0,0.0
2023-12-10,DRC,Kinshasa,E. coli,0,0.0
2023-12-10,DRC,Kinshasa,Salmonella,0,7.0
2023-12-10,DRC,Kinshasa,Shigella,0,4.7
2023-12-10,DRC,Kinshasa,Rotavirus,0,0.0
2023-12-17,DRC,Kinshasa,Cholera,0,3.22
2023-12-17,DRC,Kinshasa,E. coli,2,0.0
2023-12-17,DRC,Kinshasa,Salmonella,0,9.51
2023-12-17,DRC,Kinshasa,Shigella,2,0.0
2023-12-17,DRC,Kinshasa,Rotavirus,1,0.0
2023-12-24,DRC,Kinshasa,Cholera,3,0.0
2023-12-24,DRC,Kinshasa,E. coli,5,0.0
2023-12-24,DRC,Kinshasa,Salmonella,2,0.0
2023-12-24,DRC,Kinshasa,Shigella,5,0.15
2023-12-24,DRC,Kinshasa,Rotavirus,6,8.79
2023-01-01,DRC,Goma,Cholera,43,10.41
2023-01-01,DRC,Goma,E. coli,4,0.0
2023-01-01,DRC,Goma,Salmonella,6,2.75
2023-01-01,DRC,Goma,Shigella,9,7.41
2023-01-01,DRC,Goma,Rotavirus,4,0.65
2023-01-08,DRC,Goma,Cholera,13,3.72
2023-01-08,DRC,Goma,E. coli,8,0.55
2023-01-08,DRC,Goma,Salmonella,4,0.0
2023-01-08,DRC,Goma,Shigella,13,3.43
2023-01-08,DRC,Goma,Rotavirus,9,6.78
2023-01-15,DRC,Goma,Cholera,7,0.0
2023-01-15,DRC,Goma,E. coli,4,3.74
2023-01-15,DRC,Goma,Salmonella,7,10.15
2023-01-15,DRC,Goma,Shigella,10,0.0
2023-01-15,DRC,Goma,Rotavirus,9,4.44
2023-01-22,DRC,Goma,Cholera,10,5.02
2023-01-22,DRC,Goma,E. coli,12,7.92
2023-01-22,DRC,Goma,Salmonella,10,0.0
2023-01-22,DRC,Goma,Shigella,3,0.39
2023-01-22,DRC,Goma,Rotavirus,10,10.58
2023-01-29,DRC,Goma,Cholera,17,0.21
2023-01-29,DRC,Goma,E. coli,11,3.61
2023-01-29,DRC,Goma,Salmonella,14,4.36
2023-01-29,DRC,Goma,Shigella,11,5.43
2023-01-29,DRC,Goma,Rotavirus,16,0.0
2023-02-05,DRC,Goma,Cholera,12,5.08
2023-02-05,DRC,Goma,E. coli,10,0.0
2023-02-05,DRC,Goma,Salmonella,16,3.25
2023-02-05,DRC,Goma,Shigella,16,4.26
2023-02-05,DRC,Goma,Rotavirus,8,2.8
2023-02-12,DRC,Goma,Cholera,10,1.28
2023-02-12,DRC,Goma,E. coli,21,4.04
2023-02-12,DRC,Goma,Salmonella,7,7.58
2023-02-12,DRC,Goma,Shigella,14,0.49
2023-02-12,DRC,Goma,Rotavirus,14,6.9
2023-02-19,DRC,Goma,Cholera,15,7.73
2023-02-19,DRC,Goma,E. coli,13,0.0
2023-02-19,DRC,Goma,Salmonella,14,1.75
2023-02-19,DRC,Goma,Shigella,18,4.07
2023-02-19,DRC,Goma,Rotavirus,23,8.3
2023-02-26,DRC,Goma,Cholera,16,0.0
2023-02-26,DRC,Goma,E. coli,13,8.71
2023-02-26,DRC,Goma,Salmonella,12,0.0
2023-02-26,DRC,Goma,Shigella,49,5.57
2023-02-26,DRC,Goma,Rotavirus,34,2.31
2023-03-05,DRC,Goma,Cholera,14,7.07
2023-03-05,DRC,Goma,E. coli,20,4.32
2023-03-05,DRC,Goma,Salmonella,18,4.56
2023-03-05,DRC,Goma,Shigella,16,0.0
2023-03-05,DRC,Goma,Rotavirus,28,4.1
2023-03-12,DRC,Goma,Cholera,54,6.76
2023-03-12,DRC,Goma,E. coli,25,6.39
2023-03-12,DRC,Goma,Salmonella,13,6.84
2023-03-12,DRC,Goma,Shigella,20,0.0
2023-03-12,DRC,Goma,Rotavirus,27,2.78
2023-03-19,DRC,Goma,Cholera,17,0.0
2023-03-19,DRC,Goma,E. coli,20,0.0
2023-03-19,DRC,Goma,Salmonella,19,0.0
2023-03-19,DRC,Goma,Shigella,20,7.49
2023-03-19,DRC,Goma,Rotavirus,17,4.18
2023-03-26,DRC,Goma,Cholera,18,0.0
2023-03-26,DRC,Goma,E. coli,23,8.44
2023-03-26,DRC,Goma,Salmonella,14,3.02
2023-03-26,DRC,Goma,Shigella,23,8.67
2023-03-26,DRC,Goma,Rotavirus,31,4.58
2023-04-02,DRC,Goma,Cholera,16,1.88
2023-04-02,DRC,Goma,E. coli,21,0.96
2023-04-02,DRC,Goma,Salmonella,24,3.92
2023-04-02,DRC,Goma,Shigella,16,5.17
2023-04-02,DRC,Goma,Rotavirus,21,0.0
2023-04-09,DRC,Goma,Cholera,27,0.0
2023-04-09,DRC,Goma,E. coli,51,11.75
2023-04-09,DRC,Goma,Salmonella,25,0.14
2023-04-09,DRC,Goma,Shigella,31,4.5
2023-04-09,DRC,Goma,Rotavirus,23,7.73
2023-04-16,DRC,Goma,Cholera,23,7.98
2023-04-16,DRC,Goma,E. coli,19,0.0
2023-04-16,DRC,Goma,Salmonella,26,0.0
2023-04-16,DRC,Goma,Shigella,15,3.57
2023-04-16,DRC,Goma,Rotavirus,23,7.25
2023-04-23,DRC,Goma,Cholera,71,8.53
2023-04-23,DRC,Goma,E. coli,21,4.6
2023-04-23,DRC,Goma,Salmonella,20,2.0
2023-04-23,DRC,Goma,Shigella,14,0.0
2023-04-23,DRC,Goma,Rotavirus,8,0.19
2023-04-30,DRC,Goma,Cholera,25,3.7
2023-04-30,DRC,Goma,E. coli,22,5.72
2023-04-30,DRC,Goma,Salmonella,8,1.59
2023-04-30,DRC,Goma,Shigella,18,3.06
2023-04-30,DRC,Goma,Rotavirus,19,1.13
2023-05-07,DRC,Goma,Cholera,21,6.08
2023-05-07,DRC,Goma,E. coli,27,8.43
2023-05-07,DRC,Goma,Salmonella,18,7.55
2023-05-07,DRC,Goma,Shigella,20,8.7
2023-05-07,DRC,Goma,Rotavirus,18,0.29
2023-05-14,DRC,Goma,Cholera,15,0.0
2023-05-14,DRC,Goma,E. coli,25,3.98
2023-05-14,DRC,Goma,Salmonella,10,0.0
2023-05-14,DRC,Goma,Shigella,46,4.35
2023-05-14,DRC,Goma,Rotavirus,15,1.41
2023-05-21,DRC,Goma,Cholera,53,4.96
2023-05-21,DRC,Goma,E. coli,62,15.22
2023-05-21,DRC,Goma,Salmonella,21,0.45
2023-05-21,DRC,Goma,Shigella,21,7.89
2023-05-21,DRC,Goma,Rotavirus,12,1.32
2023-05-28,DRC,Goma,Cholera,11,0.0
2023-05-28,DRC,Goma,E. coli,17,2.81
2023-05-28,DRC,Goma,Salmonella,10,0.0
2023-05-28,DRC,Goma,Shigella,10,3.41
2023-05-28,DRC,Goma,Rotavirus,18,10.48
2023-06-04,DRC,Goma,Cholera,14,3.12
2023-06-04,DRC,Goma,E. coli,16,3.61
2023-06-04,DRC,Goma,Salmonella,6,0.0
2023-06-04,DRC,Goma,Shigella,14,4.66
2023-06-04,DRC,Goma,Rotavirus,12,7.93
2023-06-11,DRC,Goma,Cholera,8,1.99
2023-06-11,DRC,Goma,E. coli,5,17.08
2023-06-11,DRC,Goma,Salmonella,6,0.0
2023-06-11,DRC,Goma,Shigella,14,3.58
2023-06-11,DRC,Goma,Rotavirus,17,3.34
2023-06-18,DRC,Goma,Cholera,9,5.08
2023-06-18,DRC,Goma,E. coli,11,0.0
2023-06-18,DRC,Goma,Salmonella,12,9.38
2023-06-18,DRC,Goma,Shigella,10,3.02
2023-06-18,DRC,Goma,Rotavirus,12,4.97
2023-06-25,DRC,Goma,Cholera,7,0.4
2023-06-25,DRC,Goma,E. coli,2,0.0
2023-06-25,DRC,Goma,Salmonella,4,0.45
2023-06-25,DRC,Goma,Shigella,6,0.0
2023-06-25,DRC,Goma,Rotavirus,3,0.0
2023-07-02,DRC,Goma,Cholera,2,8.87
2023-07-02,DRC,Goma,E. coli,4,0.0
2023-07-02,DRC,Goma,Salmonella,9,0.15
2023-07-02,DRC,Goma,Shigella,5,3.01
2023-07-02,DRC,Goma,Rotavirus,2,2.55
2023-07-09,DRC,Goma,Cholera,3,0.0
2023-07-09,DRC,Goma,E. coli,5,0.0
2023-07-09,DRC,Goma,Salmonella,5,2.22
2023-07-09,DRC,Goma,Shigella,4,3.93
2023-07-09,DRC,Goma,Rotavirus,3,1.09
2023-07-16,DRC,Goma,Cholera,0,6.99
2023-07-16,DRC,Goma,E. coli,1,0.0
2023-07-16,DRC,Goma,Salmonella,1,8.48
2023-07-16,DRC,Goma,Shigella,3,2.96
2023-07-16,DRC,Goma,Rotavirus,47,5.71
2023-07-23,DRC,Goma,Cholera,0,0.0
2023-07-23,DRC,Goma,E. coli,0,9.79
2023-07-23,DRC,Goma,Salmonella,35,6.15
2023-07-23,DRC,Goma,Shigella,0,0.0
2023-07-23,DRC,Goma,Rotavirus,0,6.64
2023-07-30,DRC,Goma,Cholera,0,0.0
2023-07-30,DRC,Goma,E. coli,0,6.64
2023-07-30,DRC,Goma,Salmonella,0,0.0
2023-07-30,DRC,Goma,Shigella,0,7.22
2023-07-30,DRC,Goma,Rotavirus,0,6.37
2023-08-06,DRC,Goma,Cholera,0,0.0
2023-08-06,DRC,Goma,E. coli,0,0.0
2023-08-06,DRC,Goma,Salmonella,0,2.54
2023-08-06,DRC,Goma,Shigella,0,0.0
2023-08-06,DRC,Goma,Rotavirus,0,0.0
2023-08-13,DRC,Goma,Cholera,0,0.0
2023-08-13,DRC,Goma,E. coli,0,0.0
2023-08-13,DRC,Goma,Salmonella,0,0.0
2023-08-13,DRC,Goma,Shigella,0,0.0
2023-08-13,DRC,Goma,Rotavirus,0,2.48
2023-08-20,DRC,Goma,Cholera,0,4.55
2023-08-20,DRC,Goma,E. coli,0,0.0
2023-08-20,DRC,Goma,Salmonella,0,0.0
2023-08-20,DRC,Goma,Shigella,0,0.0
2023-08-20,DRC,Goma,Rotavirus,46,11.86
2023-08-27,DRC,Goma,Cholera,0,3.03
2023-08-27,DRC,Goma,E. coli,0,0.0
2023-08-27,DRC,Goma,Salmonella,0,5.61
2023-08-27,DRC,Goma,Shigella,37,0.0
2023-08-27,DRC,Goma,Rotavirus,0,5.83
2023-09-03,DRC,Goma,Cholera,0,1.79
2023-09-03,DRC,Goma,E. coli,0,0.0
2023-09-03,DRC,Goma,Salmonella,0,1.29
2023-09-03,DRC,Goma,Shigella,47,10.37
2023-09-03,DRC,Goma,Rotavirus,0,0.0
2023-09-10,DRC,Goma,Cholera,0,0.0
2023-09-10,DRC,Goma,E. coli,0,0.0
2023-09-10,DRC,Goma,Salmonella,0,0.0
2023-09-10,DRC,Goma,Shigella,0,10.5
2023-09-10,DRC,Goma,Rotavirus,0,0.0
2023-09-17,DRC,Goma,Cholera,0,0.0
2023-09-17,DRC,Goma,E. coli,0,5.54
2023-09-17,DRC,Goma,Salmonella,0,5.04
2023-09-17,DRC,Goma,Shigella,0,3.21
2023-09-17,DRC,Goma,Rotavirus,0,0.0
2023-09-24,DRC,Goma,Cholera,0,3.08
2023-09-24,DRC,Goma,E. coli,0,1.52
2023-09-24,DRC,Goma,Salmonella,20,0.79
2023-09-24,DRC,Goma,Shigella,0,0.0
2023-09-24,DRC,Goma,Rotavirus,0,0.0
2023-10-01,DRC,Goma,Cholera,0,0.0
2023-10-01,DRC,Goma,E. coli,0,0.0
2023-10-01,DRC,Goma,Salmonella,0,0.0
2023-10-01,DRC,Goma,Shigella,0,0.0
2023-10-01,DRC,Goma,Rotavirus,0,0.0
2023-10-08,DRC,Goma,Cholera,0,0.0
2023-10-08,DRC,Goma,E. coli,0,3.05
2023-10-08,DRC,Goma,Salmonella,0,1.33
2023-10-08,DRC,Goma,Shigella,0,0.0
2023-10-08,DRC,Goma,Rotavirus,0,3.09
2023-10-15,DRC,Goma,Cholera,0,1.42
2023-10-15,DRC,Goma,E. coli,0,0.0
2023-10-15,DRC,Goma,Salmonella,0,1.65
2023-10-15,DRC,Goma,Shigella,0,10.0
2023-10-15,DRC,Goma,Rotavirus,0,3.88
2023-10-22,DRC,Goma,Cholera,0,0.0
2023-10-22,DRC,Goma,E. coli,0,2.44
2023-10-22,DRC,Goma,Salmonella,0,8.54
2023-10-22,DRC,Goma,Shigella,0,6.22
2023-10-22,DRC,Goma,Rotavirus,0,0.0
2023-10-29,DRC,Goma,Cholera,0,2.31
2023-10-29,DRC,Goma,E. coli,0,0.24
2023-10-29,DRC,Goma,Salmonella,0,8.39
2023-10-29,DRC,Goma,Shigella,0,5.1
2023-10-29,DRC,Goma,Rotavirus,0,0.0
2023-11-05,DRC,Goma,Cholera,0,0.0
2023-11-05,DRC,Goma,E. coli,0,8.97
2023-11-05,DRC,Goma,Salmonella,0,0.0
2023-11-05,DRC,Goma,Shigella,0,0.0
2023-11-05,DRC,Goma,Rotavirus,0,4.84
2023-11-12,DRC,Goma,Cholera,0,0.0
2023-11-12,DRC,Goma,E. coli,0,2.52
2023-11-12,DRC,Goma,Salmonella,0,0.93
2023-11-12,DRC,Goma,Shigella,0,2.8
2023-11-12,DRC,Goma,Rotavirus,0,0.0
2023-11-19,DRC,Goma,Cholera,0,0.0
2023-11-19,DRC,Goma,E. coli,0,0.0
2023-11-19,DRC,Goma,Salmonella,0,0.0
2023-11-19,DRC,Goma,Shigella,0,5.68
2023-11-19,DRC,Goma,Rotavirus,0,0.0
2023-11-26,DRC,Goma,Cholera,0,0.0
2023-11-26,DRC,Goma,E. coli,0,0.0
2023-11-26,DRC,Goma,Salmonella,0,2.32
2023-11-26,DRC,Goma,Shigella,0,0.0
2023-11-26,DRC,Goma,Rotavirus,0,0.0
2023-12-03,DRC,Goma,Cholera,0,7.45
2023-12-03,DRC,Goma,E. coli,0,8.69
2023-12-03,DRC,Goma,Salmonella,0,4.27
2023-12-03,DRC,Goma,Shigella,0,0.0
2023-12-03,DRC,Goma,Rotavirus,0,0.0
2023-12-10,DRC,Goma,Cholera,0,1.74
2023-12-10,DRC,Goma,E. coli,0,0.0
2023-12-10,DRC,Goma,Salmonella,0,0.0
2023-12-10,DRC,Goma,Shigella,0,0.0
2023-12-10,DRC,Goma,Rotavirus,0,0.0
2023-12-17,DRC,Goma,Cholera,3,0.63
2023-12-17,DRC,Goma,E. coli,1,0.0
2023-12-17,DRC,Goma,Salmonella,1,0.87
2023-12-17,DRC,Goma,Shigella,0,0.0
2023-12-17,DRC,Goma,Rotavirus,2,0.0
2023-12-24,DRC,Goma,Cholera,3,0.74
2023-12-24,DRC,Goma,E. coli,3,0.0
2023-12-24,DRC,Goma,Salmonella,1,0.0
2023-12-24,DRC,Goma,Shigella,2,0.0
2023-12-24,DRC,Goma,Rotavirus,2,8.16
2023-01-01,DRC,Lubumbashi,Cholera,6,0.0
2023-01-01,DRC,Lubumbashi,E. coli,5,2.56
2023-01-01,DRC,Lubumbashi,Salmonella,4,0.0
2023-01-01,DRC,Lubumbashi,Shigella,8,3.67
2023-01-01,DRC,Lubumbashi,Rotavirus,4,0.0
2023-01-08,DRC,Lubumbashi,Cholera,7,0.0
2023-01-08,DRC,Lubumbashi,E. coli,11,0.0
2023-01-08,DRC,Lubumbashi,Salmonella,10,2.16
2023-01-08,DRC,Lubumbashi,Shigella,6,1.89
2023-01-08,DRC,Lubumbashi,Rotavirus,5,2.67
2023-01-15,DRC,Lubumbashi,Cholera,9,1.23
2023-01-15,DRC,Lubumbashi,E. coli,13,1.47
2023-01-15,DRC,Lubumbashi,Salmonella,9,0.0
2023-01-15,DRC,Lubumbashi,Shigella,6,2.05
2023-01-15,DRC,Lubumbashi,Rotavirus,9,6.71
2023-01-22,DRC,Lubumbashi,Cholera,14,0.0
2023-01-22,DRC,Lubumbashi,E. coli,12,6.09
2023-01-22,DRC,Lubumbashi,Salmonella,13,4.31
2023-01-22,DRC,Lubumbashi,Shigella,45,0.29
2023-01-22,DRC,Lubumbashi,Rotavirus,10,6.53
2023-01-29,DRC,Lubumbashi,Cholera,21,7.1
2023-01-29,DRC,Lubumbashi,E. coli,6,0.0
2023-01-29,DRC,Lubumbashi,Salmonella,10,0.0
2023-01-29,DRC,Lubumbashi,Shigella,6,0.32
2023-01-29,DRC,Lubumbashi,Rotavirus,15,2.86
2023-02-05,DRC,Lubumbashi,Cholera,16,0.0
2023-02-05,DRC,Lubumbashi,E. coli,20,0.0
2023-02-05,DRC,Lubumbashi,Salmonella,10,5.75
2023-02-05,DRC,Lubumbashi,Shigella,10,2.76
2023-02-05,DRC,Lubumbashi,Rotavirus,17,5.34
2023-02-12,DRC,Lubumbashi,Cholera,14,1.07
2023-02-12,DRC,Lubumbashi,E. coli,10,0.0
2023-02-12,DRC,Lubumbashi,Salmonella,13,5.74
2023-02-12,DRC,Lubumbashi,Shigella,12,3.69
2023-02-12,DRC,Lubumbashi,Rotavirus,17,11.47
2023-02-19,DRC,Lubumbashi,Cholera,18,9.75
2023-02-19,DRC,Lubumbashi,E. coli,17,1.99
2023-02-19,DRC,Lubumbashi,Salmonella,13,0.0
2023-02-19,DRC,Lubumbashi,Shigella,17,8.44
2023-02-19,DRC,Lubumbashi,Rotavirus,15,0.66
2023-02-26,DRC,Lubumbashi,Cholera,14,5.36
2023-02-26,DRC,Lubumbashi,E. coli,16,8.55
2023-02-26,DRC,Lubumbashi,Salmonella,20,0.18
2023-02-26,DRC,Lubumbashi,Shigella,15,7.7
2023-02-26,DRC,Lubumbashi,Rotavirus,25,5.81
2023-03-05,DRC,Lubumbashi,Cholera,15,0.0
2023-03-05,DRC,Lubumbashi,E. coli,23,1.16
2023-03-05,DRC,Lubumbashi,Salmonella,20,0.0
2023-03-05,DRC,Lubumbashi,Shigella,19,4.14
2023-03-05,DRC,Lubumbashi,Rotavirus,26,10.76
2023-03-12,DRC,Lubumbashi,Cholera,20,0.0
2023-03-12,DRC,Lubumbashi,E. coli,53,2.15
2023-03-12,DRC,Lubumbashi,Salmonella,13,0.0
2023-03-12,DRC,Lubumbashi,Shigella,18,2.51
2023-03-12,DRC,Lubumbashi,Rotavirus,22,6.85
2023-03-19,DRC,Lubumbashi,Cholera,21,8.75
2023-03-19,DRC,Lubumbashi,E. coli,19,3.89
2023-03-19,DRC,Lubumbashi,Salmonella,26,3.02
2023-03-19,DRC,Lubumbashi,Shigella,27,0.0
2023-03-19,DRC,Lubumbashi,Rotavirus,14,3.12
2023-03-26,DRC,Lubumbashi,Cholera,23,0.0
